Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
13,drone_3,17.1396,8.6906,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
13,drone_4,18.9250,7.3418,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
13,drone_5,17.3222,7.5322,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
13,drone_6,-100.0000,-100.0000,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
13,drone_7,18.1531,10.2060,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
13,drone_8,16.4973,9.8033,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
13,drone_9,19.0661,8.2076,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_0,17.3028,10.0099,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_1,19.1898,9.5163,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_2,-100.0000,-100.0000,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_3,17.2702,8.5600,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_4,19.0555,7.2113,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_5,17.4636,7.3908,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_7,-100.0000,-100.0000,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_8,16.6179,9.6828,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
14,drone_9,19.1966,8.0771,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
15,drone_0,17.4334,9.8793,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
15,drone_1,19.3313,9.3749,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
