Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_4,5.9819,14.3599,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
6,drone_5,4.3639,14.9151,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
6,drone_6,6.0214,13.3099,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
6,drone_8,-100.0000,-100.0000,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
6,drone_9,3.9959,14.5938,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_0,4.2706,12.6487,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_1,4.3805,13.9656,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_2,5.5642,14.5383,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_3,4.8061,12.9789,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_4,6.1124,14.2294,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_5,4.4844,14.7946,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_6,6.1628,13.1685,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
7,drone_9,-100.0000,-100.0000,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
8,drone_0,-100.0000,-100.0000,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
8,drone_1,4.5110,13.8350,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
8,drone_2,5.6947,14.4078,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
8,drone_3,4.9366,12.8484,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
8,drone_4,6.2430,14.0988,14.7231,5.4048,"7.609,3.419,0.483;8.055,14.327,0.227;17.781,5.697,0.679;12.244,19.144,0.223;3.549,2.757,1.265;11.643,12.728,0.797;15.521,16.014,1.143;9.562,2.946,2.313;18.540,11.964,0.218;18.863,19.319,0.976;4.615,17.978,0.657;18.714,9.521,0.988;11.623,3.608,0.836;11.988,8.905,0.276;15.319,13.360,0.278;15.021,17.454,1.006;18.172,3.666,0.352;6.864,8.818,0.620;4.879,5.130,0.601;5.541,4.011,0.240;2.024,16.163,0.871;1.246,7.658,0.213;18.319,14.490,1.714;4.089,16.793,0.415;16.564,16.948,0.635;6.174,6.885,0.844;8.080,12.687,2.233;7.750,5.382,2.354;11.694,1.307,0.325;5.860,8.408,0.863;6.846,6.761,2.167;14.374,11.239,0.404;14.383,17.156,1.073;4.675,7.497,0.926;7.206,2.018,1.364;18.579,2.565,0.421;14.136,18.301,1.937;17.274,1.706,0.298;15.950,2.222,0.711;0.571,14.542,0.231;1.988,7.513,0.415;2.902,7.262,0.428;5.518,19.457,0.738;15.586,10.382,0.243;10.009,17.019,1.122;3.406,3.757,0.351;1.460,19.461,0.432;5.103,18.667,0.297;17.523,7.950,0.329;9.771,14.113,0.918;9.887,19.115,0.755;15.102,19.750,0.492;7.186,15.942,0.220;18.485,10.488,0.817;6.309,9.958,0.221;6.906,1.140,0.469;3.033,11.120,0.971;0.748,11.989,0.979;9.896,5.600,1.142;4.876,18.601,0.277;17.250,10.359,2.049;4.482,10.332,2.001"
