Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
55,drone_4,10.826,7.416,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
55,drone_5,7.305,10.069,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
55,drone_7,8.182,7.355,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
55,drone_9,8.661,7.753,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
56,drone_1,9.646,7.720,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
56,drone_2,10.278,8.374,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
56,drone_4,10.997,7.519,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
56,drone_5,7.413,9.901,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
56,drone_7,8.319,7.251,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
56,drone_9,8.771,7.654,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
57,drone_1,9.757,7.622,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
57,drone_2,10.445,8.331,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
57,drone_4,11.134,7.623,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
57,drone_5,7.512,9.727,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
57,drone_7,8.450,7.139,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
57,drone_9,8.903,7.587,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
58,drone_1,9.905,7.623,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
58,drone_2,10.589,8.362,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
