Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
4,drone_6,12.8489,2.9186,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
4,drone_7,14.7866,2.4597,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
4,drone_8,15.1463,4.4409,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
4,drone_9,14.1728,4.9184,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_0,13.5459,3.1713,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_1,13.1670,4.9363,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_2,13.4365,4.3607,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_3,15.6641,3.0801,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_4,12.8479,3.7570,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_5,15.1123,4.8391,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_6,12.9694,2.7981,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_7,14.9280,2.3183,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_8,15.2769,4.3103,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
5,drone_9,14.2934,4.7979,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
6,drone_0,13.6664,3.0508,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
6,drone_1,13.2975,4.8057,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
6,drone_2,13.5478,4.2495,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
6,drone_3,15.8056,2.9387,12.7182,11.8678,"9.953,3.954,0.607;17.681,16.918,0.382;9.412,9.237,1.251;18.414,10.954,0.462;13.067,18.118,1.368;6.247,9.188,1.210;7.052,0.589,0.446;10.135,7.417,1.118;17.480,13.920,0.232;10.917,19.607,0.274;11.166,7.657,1.694;4.607,5.891,2.356;16.682,10.741,1.536;8.875,17.411,2.246;1.161,9.805,0.387;10.249,18.380,1.350;9.020,13.391,0.492;19.116,18.470,1.064;19.454,12.279,1.070;18.393,3.008,0.707;17.044,15.291,0.299;3.168,13.810,0.441;9.872,16.953,1.348;9.940,0.641,0.459;12.832,15.972,0.213;11.620,3.426,0.293;19.581,19.436,0.334;18.330,2.056,0.356;11.650,16.306,0.449;14.347,19.413,0.704;13.747,17.870,1.798;19.403,16.452,1.054;3.092,12.071,1.973;16.787,5.228,0.359;1.617,18.653,0.326;7.234,4.313,0.795;11.583,19.277,0.411;9.153,5.811,0.473;18.690,6.908,0.341;17.787,18.919,0.343;4.626,17.959,1.020;4.035,0.865,0.263;15.332,18.309,0.441;18.108,16.271,1.272;3.684,1.251,1.060;11.535,9.078,0.385;11.931,19.312,0.219;5.708,2.568,1.052;13.840,17.302,2.106;10.481,3.992,1.310;16.459,1.165,0.857;8.826,11.070,0.896;12.728,9.120,0.271;5.811,16.842,0.485;7.468,6.104,0.259;4.011,15.437,0.889;16.267,19.670,0.410;2.194,2.480,0.225;16.326,16.161,2.088"
