Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
40,drone_6,10.139,11.337,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
40,drone_7,7.842,12.915,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
40,drone_8,10.234,8.986,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
40,drone_9,3.608,9.329,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_0,9.935,10.928,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_1,8.369,7.368,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_2,6.509,14.383,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_3,9.587,7.912,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_4,9.008,11.991,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_5,10.329,10.143,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_6,10.018,11.460,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_7,7.700,13.056,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_8,10.343,9.154,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
41,drone_9,3.615,9.529,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_0,9.833,11.035,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_1,8.342,7.170,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_2,6.368,14.525,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_3,9.732,7.917,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_4,8.867,12.133,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_5,10.210,10.268,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_6,9.897,11.582,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_7,7.559,13.198,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_8,10.467,9.311,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
42,drone_9,3.556,9.720,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_0,9.729,11.141,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_1,8.216,7.072,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
