Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
30,drone_8,8.1406,11.3215,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
30,drone_9,8.5762,10.2625,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
31,drone_8,8.2820,11.1801,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
31,drone_9,8.7176,10.1211,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
32,drone_8,8.4234,11.0386,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
32,drone_9,8.8590,9.9797,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
33,drone_8,8.5649,10.8972,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
33,drone_9,9.0004,9.8382,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
34,drone_8,8.7063,10.7558,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
34,drone_9,9.1418,9.6968,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
35,drone_8,8.8477,10.6144,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
35,drone_9,9.2833,9.5554,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
36,drone_8,8.9891,10.4730,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
36,drone_9,9.4247,9.4140,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
37,drone_8,-100.0000,-100.0000,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
37,drone_9,9.5661,9.2725,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
38,drone_9,9.7075,9.1311,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
39,drone_9,9.8490,8.9897,14.5701,4.6072,"4.402,10.758,2.350;1.507,1.987,2.175;14.959,13.295,1.080;17.094,12.853,0.378;5.247,19.752,0.491;14.555,9.352,0.476;1.979,13.137,0.467;6.041,8.470,0.254;5.309,7.615,2.034;5.082,18.842,0.482;0.669,4.617,1.034;3.735,7.776,2.372;5.161,4.964,0.498;14.091,16.526,0.342;16.927,18.511,1.213;14.922,8.297,0.461;4.041,11.087,2.095;6.382,1.030,0.496;13.427,16.301,0.830;18.256,12.416,1.048;15.503,9.343,0.288;2.693,2.589,1.325;9.881,9.523,0.268;1.587,12.309,1.393;6.024,1.870,0.449;9.976,10.208,0.666;19.505,9.104,0.258;18.978,18.356,0.821;18.312,6.397,0.439;15.413,6.796,0.329;1.539,17.218,1.571;6.172,11.677,0.846;15.882,18.246,1.214;9.127,17.195,0.362;17.177,3.942,0.269;10.526,2.687,0.485;16.247,10.364,0.464;16.345,15.339,0.408;17.696,9.358,0.499;17.833,4.915,0.717;10.782,11.793,0.420;8.344,2.448,0.385;10.098,13.621,0.483;5.147,0.790,1.513;18.899,13.246,1.022;2.051,9.339,0.213;7.179,4.999,0.362;15.818,11.125,0.924;3.103,17.356,0.323;19.384,3.775,0.809;13.185,17.115,1.284;18.943,10.868,0.961;5.425,4.312,0.399;19.183,6.827,0.297;2.955,1.552,1.179;4.577,17.804,0.886;12.956,1.201,0.223;10.504,15.108,1.593;16.861,17.048,2.242;4.386,2.573,2.346"
