Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_6,17.781,2.384,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
3,drone_7,18.215,3.461,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
3,drone_8,4.526,6.621,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
3,drone_9,17.330,14.403,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_0,15.905,17.961,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_1,8.277,2.275,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_2,18.038,1.679,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_3,17.307,13.324,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_4,7.990,3.102,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_5,8.862,6.155,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_6,17.831,2.549,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_7,18.188,3.631,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_8,4.667,6.763,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
4,drone_9,17.155,14.501,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
5,drone_0,15.763,17.820,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
5,drone_1,8.391,2.404,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
5,drone_2,17.916,1.800,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
5,drone_3,17.145,13.441,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
5,drone_4,8.094,3.239,8.020,13.980,"2.33807544244125,10.386200729549913,1.0623012531090168;2.9112291350682415,15.659635224575055,0.9219006406305774;11.501997343371388,13.695903160630795,1.3599513317663539;14.237492909942063,8.474188341340707,1.9372960361624216;8.477920650824444,7.254968340509383,0.29489916185880205;11.746859095896117,15.272897803067742,0.869283031986746;15.114522424516084,1.0022947197860983,0.9620371658387967;13.749704660238788,10.699907995029687,2.4724990954347303;0.9835957125762798,14.20739336035057,0.3864520963969722;15.091773452205214,3.7889200037596735,2.3906798052927165;15.014487626118969,9.639463875789623,0.8982211588689364;14.617330692773248,12.630711849326127,0.9196087105733652;3.1041317867341887,16.835652655510604,1.1988894278410824;6.482576201025804,8.61104995304191,1.304415574792453"
