Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
32,drone_2,11.781,7.686,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_3,8.030,13.404,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_4,12.300,8.859,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_5,7.284,7.930,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_6,13.898,11.273,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_7,6.972,6.662,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_8,6.993,13.722,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
32,drone_9,9.227,6.668,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_0,12.828,1.076,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_1,10.050,18.113,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_2,11.978,7.721,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_3,8.187,13.280,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_4,12.442,9.001,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_5,7.470,8.004,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_6,13.951,11.465,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_7,7.118,6.798,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_8,7.042,13.916,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
33,drone_9,9.357,6.820,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
34,drone_0,12.916,1.244,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
34,drone_1,10.137,17.942,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
34,drone_2,12.075,7.857,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
34,drone_3,8.337,13.148,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
34,drone_4,12.583,9.142,14.766,13.398,"17.028126905366918,5.872629254644865,1.6947968128533577;10.919132934474703,12.639785245084676,0.4905894959737346;7.008237617786246,17.086545988937246,1.8369574389162824;18.76322469957564,15.913052697080106,0.8736976990803941;7.718473744817333,11.809546358935874,0.7679880646948902;13.421772283350373,16.997821816123206,0.829768542672672;2.639949194320396,10.365412481013449,1.5456420736443381;15.04109951219373,10.631125451809924,0.6793047789285267;10.93744500926745,3.4155072812472547,0.7023449781619964;18.04188543011954,2.5075514016593234,0.3547949228188503;8.39108177900142,14.58499054795835,0.9697302835804177;16.89016370643582,9.166173813881855,0.25972866986894116;11.572968455564277,4.976910473308057,1.1543271237781725;15.511276958373532,2.6316279974375685,2.398646339998618;13.022028355876591,7.581383443296018,0.4576445017453544;3.450509384202576,11.806055500507032,2.339323895313005;3.0380095935032996,17.362378713495577,0.41859091433005136;16.567444724674136,8.892953277040029,2.432017339726683;17.104265271624097,6.495077707849626,1.6220642282640367;10.407757928231533,11.18227609333132,2.151104888378672;11.052683553573326,3.8751704114570202,2.232984765161062;18.63376397520773,3.018380493612067,0.4048495222480083;10.419811993515621,15.232456253440251,1.659166937495551"
