Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
4,drone_6,18.5731,4.6218,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
4,drone_7,18.4603,4.2351,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
4,drone_8,17.7669,4.1071,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
4,drone_9,17.8693,3.4432,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_0,-100.0000,-100.0000,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_1,18.4817,3.6257,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_2,17.1902,4.5479,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_3,16.9257,3.2632,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_4,16.7733,3.6219,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_5,17.5024,5.5847,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_6,18.6843,4.5105,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_7,18.5630,4.1324,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_8,17.8544,4.0196,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
5,drone_9,17.9720,3.3405,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
6,drone_1,-100.0000,-100.0000,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
6,drone_2,17.3207,4.4173,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
6,drone_3,17.0563,3.1327,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
6,drone_4,-100.0000,-100.0000,7.2418,8.0427,"14.463,16.166,2.327;5.013,11.428,0.824;13.695,0.610,0.291;11.052,7.180,0.290;5.733,13.559,0.234;5.123,2.922,1.764;5.825,15.201,0.790;0.772,3.637,0.758;18.569,12.874,0.729;2.210,19.020,1.243;11.931,14.227,0.237;7.453,12.110,0.629;15.305,8.302,0.294;17.665,2.559,0.720;12.108,11.082,0.290;5.986,1.519,1.152;1.344,10.020,1.017;16.751,10.036,2.300;18.747,0.642,0.234;13.070,3.523,0.246;15.539,12.193,0.243;18.590,13.967,0.624;2.736,16.936,1.005;2.257,14.445,0.223;11.272,7.562,0.443;1.830,6.289,0.415;5.573,4.281,0.440;16.570,7.878,1.158;9.461,12.152,0.446;1.631,7.090,2.015;8.968,18.017,0.421;2.881,5.660,0.928;1.376,16.959,0.714;9.643,2.415,1.353;1.366,1.671,0.497;9.626,14.666,0.213;17.744,9.403,2.106;8.899,10.670,0.321;15.928,2.282,1.235;1.919,9.702,0.415;10.937,11.675,0.308;11.271,12.404,1.154;3.285,5.132,0.945;12.573,2.713,2.107;11.673,9.120,0.262;8.117,12.194,0.910;14.615,13.521,1.537;8.259,11.514,0.447;10.055,12.018,0.299;15.138,14.898,1.023;10.311,17.201,0.672;14.936,4.040,0.457;13.878,7.613,0.414;4.019,5.125,1.121;2.579,2.429,0.472;1.487,14.774,0.285;12.044,14.898,1.097;3.675,12.902,0.679;18.076,12.200,1.378"
