Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_1,14.1355,6.4723,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_2,15.4332,6.0841,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_3,13.8582,7.3975,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_4,15.9575,7.6635,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_5,16.0332,5.8887,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_6,13.6343,5.7553,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_7,14.5214,6.2076,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_8,13.1559,7.1660,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
6,drone_9,13.3038,6.4692,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_0,15.0636,6.1713,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_1,14.2303,6.3775,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_2,15.5445,5.9729,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_3,13.9787,7.2770,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_4,16.0989,7.5221,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_5,16.1637,5.7581,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_6,-100.0000,-100.0000,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
7,drone_7,14.6241,6.1049,4.9458,9.9210,"18.498,10.067,1.380;13.543,13.214,0.368;0.197,7.642,0.358;2.240,17.019,0.260;7.632,2.815,0.482;11.915,5.457,0.787;2.754,4.065,1.112;8.575,14.886,1.250;7.253,17.896,1.739;19.574,4.741,0.795;16.692,7.875,0.353;15.399,10.897,0.323;13.531,14.917,1.791;9.894,2.297,1.759;4.828,0.415,0.764;4.547,2.792,0.799;7.625,12.053,0.262;13.335,13.241,1.967;3.705,7.317,0.474;9.664,5.844,0.865;9.606,14.118,0.901;6.750,0.882,0.237;2.862,1.219,0.344;16.007,18.225,0.216;10.649,18.419,1.793;18.181,3.718,0.962;3.684,0.511,0.392;18.622,17.998,0.300;18.346,15.090,0.673;14.444,17.886,0.747;9.876,2.191,2.403;7.563,15.770,1.347;14.535,16.463,0.254;10.245,12.372,0.704;19.174,11.451,1.113;8.266,4.346,0.240;11.015,4.948,0.969;17.859,2.270,1.143;4.037,1.114,0.282;1.471,13.639,0.359;7.536,14.740,0.947;16.294,8.861,0.249;18.774,3.065,1.839;17.565,15.006,0.470;11.521,6.098,0.375;6.802,15.217,2.163;10.779,7.555,0.252;18.854,6.782,1.610;17.734,3.378,2.219;5.706,7.218,0.239;18.735,17.408,0.280;7.901,19.039,0.706;7.951,8.844,0.851;1.388,17.891,0.273;18.777,16.319,0.225;12.153,14.066,1.171;3.216,13.884,0.451;4.061,3.915,0.348;15.729,3.971,0.437;7.963,3.384,0.311;1.402,2.077,1.002;18.650,3.030,2.053;16.153,5.212,0.495;3.642,14.446,0.255;11.464,9.074,0.750;18.405,9.332,2.479"
