Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
719,drone_6,8.075,14.205,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
719,drone_9,10.989,13.513,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
720,drone_3,8.703,14.572,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
720,drone_6,8.194,14.083,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
720,drone_9,10.933,13.503,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
721,drone_3,8.868,14.521,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
721,drone_6,8.314,13.960,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
721,drone_9,10.777,13.593,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
722,drone_3,9.037,14.552,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
722,drone_6,8.335,13.937,8.740,6.981,"7.631352428513549,2.8838292271452026,0.3593138595018045;5.39113913636297,17.209908827382165,0.4668794090380199;14.847972434257509,9.711236231347772,0.24493444489779975;12.028914160029519,2.1367013523796956,0.3219989753654493;1.5119796907577783,17.05939634334208,0.6492312864383819;1.0906517796613062,11.86740066466879,0.32703247763774446;16.80577367575407,11.273538560535211,0.3533204010750045;11.753939728002132,6.047446306613744,0.3943111246914236;14.647711453412121,9.58717888769868,0.36766081190514793;2.545755369064703,5.176311349583656,0.7259432140336906;9.827584691177902,0.6525103477274986,0.21053711958872962;3.065559208650818,1.5016083359209025,0.4884803333412204;2.5793657707278266,4.511910871722696,0.4889339348914026;16.32337396035485,6.840120800672411,0.6461531081006686;1.521469882670061,12.929936575706225,0.3687442275700719;2.5901324737182563,10.452095913660568,0.451920628101052;6.336915814856423,6.408724050250666,0.44674077357717407;18.83375040092337,11.958533772169874,0.9522153147013941;1.463711040079878,2.7686159516695485,0.3614306264538558;17.87485523296829,3.079055835643793,1.0689556549298307;15.611093335228652,16.96803622566474,1.5130946918952342;5.527262674232884,14.346576722510825,0.4535190837307601;13.613141447432836,14.252755083099103,1.8375264590998537;16.821654310115115,9.362985330421468,1.8513085612623947;18.470903990380368,3.666240801782913,0.49624569925277523;6.575168442791867,12.922450077485768,0.8915050841971511;0.9970322673296788,19.123094287852457,0.2804559146295099;6.066997796613832,0.9995132460360863,0.35161474580957236;4.179012402981754,19.039010991826775,0.20335037835902986;11.858549719646902,16.960432893554028,2.449724735140842;11.460240511612591,14.25262375472801,0.3190599938441109;17.47933796981894,5.488297311632622,0.4888437456475495;10.145622823586987,10.11703481791821,0.839050126817239;6.73183361066676,11.627318068385042,0.4102778328146464;9.046737292759634,12.301569675225029,1.2894003209187368;9.519761065333443,18.963420213229448,0.3927789999747411;16.98144778987831,11.083971637455393,0.3542251044354777;8.268995423738353,11.192738400607801,1.3665211007598623;2.3478203995496543,16.233541770019606,0.9682839445684823;17.403397541691007,9.247790586713405,1.3161050239757899;14.759160323896026,0.46565198949186537,0.3168126661182155;10.806958657262125,17.124940462693814,0.2794273715196902;8.517024772357596,2.7732228344980627,2.0815932568193154;3.8813385590135208,1.552534887070857,0.7213813181339233;15.713714044148796,18.779510559117533,0.26701138918827594;12.351010594270717,17.867867006997784,0.9985534798565647;17.85084077993995,9.53240695057214,0.7995635738468887;3.2016269873071157,5.539003120710206,1.6115776514628273;11.8437178490555,14.902334598175774,0.7913354020665954;4.029494595625836,16.75926095731017,0.30307167150678427;10.982091988653565,12.645416525185562,0.42964602681565955;14.45500658321936,0.9297044420410325,0.4441845424206843;0.4812240773763075,8.453340486568614,0.23786788360647956;15.075316098301602,7.326055702320534,2.1078787337879215"
