Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
447,drone_0,4.744,16.975,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
448,drone_0,4.776,17.103,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
449,drone_0,4.707,17.131,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
450,drone_0,4.739,17.060,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
451,drone_0,4.671,17.088,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
452,drone_0,4.702,17.016,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
453,drone_0,4.834,17.044,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
454,drone_0,4.865,16.973,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
455,drone_0,4.797,17.001,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
456,drone_0,4.828,16.929,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
457,drone_0,4.760,16.958,17.874,9.365,"13.904813476579783,18.186622129509832,0.7321489745138392;6.0394832346266965,7.852212713187841,0.4450202070982092;5.760330349868997,6.916149659627673,0.680740863060733;8.62720416018911,12.157407089898006,0.7007866872615405;10.17263927872785,9.134189891601519,0.698977872528653;15.36386100947006,1.0495382371454642,0.8584296159843542;4.162432953703821,8.578624382422298,1.9270585996295866;16.37653696694958,13.156382383628564,0.42614828669484206;18.451310455952274,15.302381989955693,1.3175385506049824;5.256016253919724,13.699600587008769,0.2887547058106882;17.551675833600733,17.06179974556544,0.3074586173481937;17.24551892940928,15.829235222150619,1.0769156542207892;2.301403333340419,1.3406164511103222,0.36061345117541177;9.783457087009287,6.617515627390748,2.3761073617544404;0.3629141508799604,3.524320246725821,0.30061464418049233;17.474457497464638,15.402212587293075,1.2901008981630904;9.322161881459747,8.806935563994122,0.29938548688733024;4.537574852231961,7.648437774767569,0.3242275264912595;1.4203767306032637,13.096222518683671,1.1167568968510801;14.877858836204837,14.411342553338521,1.2267086541891379;16.21465047502664,18.826577293944492,0.20802924544373036;1.504397959451837,15.51793810088201,0.3227281807944432;7.853229877800215,1.4901340590298755,0.3529158611884199;16.179681219018867,4.9884223843880715,1.1275203627272643;15.4992728639622,7.395672209465849,0.7480770847747038;2.616067866486784,2.0805766701287145,1.2593367722882132;15.584151275206322,12.90438331450936,0.4733306885680725;1.9388837641420262,15.660841968249901,0.24897637592603156;9.94278664092017,10.18987754577901,0.36122002469225895;14.49977105840226,1.6923469904917958,1.188776192325355;4.189206916962927,11.843330163148272,1.7891007604306342;15.381047414596752,0.8568993334220903,0.29347345266779945;3.626533100405062,12.894051674121796,0.3158755266127734;14.41937173507128,5.2368384885431,0.443769235820604;9.177798174019589,15.656988699512567,0.7759096293247203;5.292316841285766,18.367822867315837,0.9777461663245626;8.91285986925341,2.751453258941583,0.3580806469628558;17.868064818393734,16.268438559337213,0.3438454272020789;18.985422514343863,15.464979172667155,0.20222907500769774;12.688575922394666,7.241001435866623,0.7223278444240936;5.56263277661298,14.826842646200408,1.9142983143234045;12.769420207179609,2.966897212247723,1.3911611808745477;9.60488712719549,2.234875829684631,0.2632908487847316;14.597830435773218,11.353188526883832,1.323188835290754;2.416583573019198,5.738793185484089,0.35861138891497524;17.58519795953883,18.558967956235012,1.3630439771258667;13.1905970781329,18.45886950273331,0.40580075289381157;7.308896959993134,16.892762521978604,0.6764022420307603;7.248626128397144,16.005050462253823,1.755973760335393"
