Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
34,drone_7,10.964,13.982,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
34,drone_8,10.941,14.753,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
34,drone_9,11.789,16.514,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_0,11.029,15.688,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_1,10.482,13.618,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_2,13.460,13.940,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_3,13.467,14.653,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_4,11.937,14.330,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_5,12.009,15.574,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_6,10.524,15.077,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_7,11.092,14.057,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_8,11.064,14.720,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
35,drone_9,11.952,16.458,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_0,11.151,15.650,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_1,10.640,13.687,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_2,13.591,13.829,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_3,13.629,14.593,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_4,12.083,14.303,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_5,12.117,15.472,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_6,10.667,15.117,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_7,11.239,14.041,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
36,drone_8,11.186,14.756,16.295,10.892,"4.051360307982823,7.35038782390005,2.3664716087778164;1.8871152902964135,15.35447504624374,1.5851076910669146;11.027824528474012,2.9210124880090205,0.28562129188857466;2.5334725521849957,13.94625201411004,1.7883509539257916;11.832582020393813,5.102977617385301,1.7060611320900383;9.716906077758498,10.688511565511185,2.068826960099152;0.555758541559388,0.5857719853586365,0.2367681861884305;7.15012682296913,9.797308143832128,0.8140166307254676;8.768538205693035,1.8307120702058564,0.45725164577388633;2.975403117671302,8.913224102670577,1.054267004172845;17.436859655588634,6.506963924344762,0.2691752920481333;9.509726300840201,19.535510379400158,0.2716608554291003;7.160636910512181,10.737842426782999,1.7732017495327814;16.140102550002823,16.566809432330537,1.1416210996289053;10.398648792299374,3.7592337822782897,0.9121419498650357;12.283753353277607,12.856105733754092,0.8578717430857103;4.154682074505378,5.589746489613129,0.37442724867324284;11.816478445330974,8.251950748100063,2.2797223876903474;1.8706414687661659,16.511046986608843,0.7636841201585569;3.2359853705886414,12.007796717875744,0.997559935920016;2.824184740753979,9.644832219839687,1.577224249250882;3.6877232727441003,3.1764244840477893,0.46489490428925045;18.776338866052953,9.107863376492878,0.6317583364708051;15.329132191574415,1.2966964787195923,1.2005950786280764"
