Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,13.0601,4.7598,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_1,13.6045,5.5830,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_2,13.7457,4.5956,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_3,13.2305,6.2461,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_4,12.6605,3.9669,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_5,14.2547,5.9731,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_6,15.2041,5.9225,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_7,12.3828,5.9986,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_8,15.2037,4.5043,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
1,drone_9,12.6543,5.1950,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_0,13.0601,4.6146,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_1,13.7072,5.4803,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_2,13.8662,4.4751,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_3,13.3510,6.1256,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_4,12.6605,3.7823,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_5,14.3752,5.8526,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
2,drone_6,15.3346,5.7920,6.4852,14.1754,"3.522,8.892,0.486;3.406,4.957,0.238;13.709,0.702,0.268;8.242,3.764,0.995;8.456,9.652,0.776;17.276,3.218,0.431;12.036,14.881,1.175;4.992,4.544,0.771;11.601,17.412,0.201;17.431,15.733,0.619;2.098,17.895,0.331;5.486,4.946,0.842;1.754,7.015,0.284;17.624,1.570,1.014;17.199,6.685,0.242;11.536,14.797,1.855;6.295,7.696,1.387;16.636,16.525,0.460;9.736,1.947,0.800;10.380,12.386,0.811;2.236,15.127,0.247;1.418,12.674,1.124;14.294,9.808,0.459;12.296,19.194,0.207;6.117,18.484,1.387;2.702,11.900,0.303;10.293,15.713,1.940;1.840,4.041,0.339;11.624,9.919,0.429;2.598,5.019,2.326;15.986,12.438,0.466;4.267,10.084,0.236;13.559,18.025,1.257;7.381,8.361,1.016;17.607,9.491,0.995;2.708,17.982,0.474;7.353,10.762,0.345;6.850,18.941,0.836;14.188,10.886,1.809;9.666,3.497,0.445;6.247,9.165,0.363;4.236,10.963,0.656;9.100,3.914,1.067;8.217,3.313,2.310;15.065,12.491,0.306;15.633,8.836,0.942;9.219,8.811,0.324;18.018,6.171,0.306;10.127,16.386,2.082;11.909,12.512,0.600;9.996,2.984,0.839;4.232,1.551,1.186;1.650,13.958,0.700;4.305,7.295,1.541;2.448,19.167,1.185;7.674,0.624,0.291;18.299,8.485,0.990;7.797,5.356,0.882;6.008,3.224,0.249;2.206,0.923,0.208;12.477,15.555,0.814;3.518,6.943,1.197;15.620,11.391,1.329;8.065,16.080,0.403;12.278,17.541,1.283;17.357,14.773,1.257"
