Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
50,drone_1,9.122,13.981,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_2,10.093,18.757,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_3,7.592,11.604,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_4,13.045,18.342,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_5,6.918,8.888,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_6,10.288,17.826,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_7,8.949,18.085,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_8,8.858,12.445,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
50,drone_9,8.250,15.189,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_1,8.973,14.115,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_2,9.929,18.705,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_3,7.787,11.647,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_4,12.847,18.314,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_5,6.956,9.085,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_6,10.117,17.840,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_7,8.792,17.962,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_8,8.957,12.619,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
51,drone_9,8.114,15.336,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_1,8.932,14.310,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_2,9.759,18.736,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_3,7.967,11.734,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_4,12.653,18.361,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_5,6.916,9.281,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_6,9.952,17.788,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_7,8.641,17.831,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_8,8.991,12.816,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
52,drone_9,7.976,15.480,7.495,17.782,"2.9958807654522714,10.109996682726056,2.1167035727614216;14.395699988518404,6.927330540712364,2.239353610150811;3.453077371360804,4.500364556197529,2.2078599807255683;12.097634265988379,12.695774713805339,2.215757861308477;9.577421957560604,15.103652997953166,0.8001480394813719;7.243538735298658,13.426475714991977,1.3484624912430745;3.822730484071334,13.128657334835607,1.0100135561227588;10.04600855405304,7.897796556444478,0.9154720973012374;4.824064746038701,8.729021876814173,1.6036516343883818;8.783248171756076,8.576030403057874,1.2682173173660736;9.771823814588574,12.49817047494998,0.2869798168708703;16.18233526024919,7.807356025058382,2.374875515320212;5.142542929914526,7.724630003049389,0.39620791145739365;13.769618356991042,13.681550326729525,0.7920901768434865;3.125830117691524,14.075461446081958,0.23358551940046857;2.2455774844554326,17.568431994841657,2.0914711273494304;19.122838526844014,3.9381536539996405,0.7418747256330716;12.420620985959784,15.67419402357328,1.7874743517041902;15.83858164654439,13.153293748731743,2.4943667529786704"
