Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
11,drone_3,2.297,10.508,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
11,drone_4,2.538,11.090,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
11,drone_5,0.830,10.939,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
11,drone_6,1.621,11.628,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
11,drone_7,1.789,9.085,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
11,drone_8,2.909,11.429,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
12,drone_1,2.458,10.323,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
12,drone_2,0.150,10.131,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
12,drone_3,2.177,10.629,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
12,drone_4,2.427,11.201,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
12,drone_5,0.780,11.116,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
12,drone_6,1.446,11.726,11.735,4.412,"18.18027006563992,11.878487828726595,1.5251811878352517;7.417949922836012,11.809377598956948,0.22091286792120196;10.289202485919972,12.326745143243535,0.7691667866479124;17.977904119643455,14.749869486512392,1.356794772366589;8.0033315036445,3.3758755584089877,1.1935929330487152;17.229397982468235,13.458329696898785,1.8376360017497966;15.734522522443871,2.79203322878963,0.4817464250803983;5.223708411461098,6.237093254896656,0.3129142452038366;15.763829931422663,19.436999789440087,0.40140905960913803;17.830688041211715,1.6940653645615615,0.7661669671512221;18.57593392825078,1.5727613836884822,0.9312571162972527;16.452568840523767,7.2956650155770495,2.463745566513094;14.82713400555562,10.531514261614266,0.24628693878330907;6.245437797947243,17.479175705206845,2.0994270723622472;4.327878778192611,14.108557724209298,1.026915845994033;3.4000772644109154,0.6512441697588021,0.3847079753830536;5.862469943330447,9.716279838982326,0.9536751758961763;6.283956718422411,7.812231707225565,1.3177001514136666;13.852478396473193,15.110214252657245,0.4293889656199467;6.249738468563331,14.697701724690848,0.767842129633487;13.771970483868866,8.60798685884055,0.4214920866408169;12.224480913716409,16.41031789876907,2.1527068431807383;9.244637096114356,13.138260194986746,0.86569949577438;13.463972656922943,6.543905103049416,0.36474926374114125;17.558123441697205,2.075985237778508,0.7619537488071786;17.831599349048926,17.128826474846356,0.39769322930114215;9.683049353625464,2.626960711310733,0.22455368564571496;1.3985807913686175,7.357617940997868,0.33241082937586486;9.423624842831043,15.449370926756025,1.1113151087427016;12.043327989775456,12.916698105407786,0.9319216169759592;5.993057194099061,4.892502893516406,1.1912092562445151;15.195001462660615,17.807863653481313,0.38140316026042076;14.997337017323298,12.518069172824518,0.49621644749551774;17.613688370935584,16.031917945591616,0.7786900368124189;19.49123419810406,1.3440967392916618,0.6502835532091714;0.7648749792815602,1.421980973925116,0.2076441038517952;18.009270055630488,18.94136444486884,1.230318299233027;1.7708429089303126,19.245547854268125,1.1340148502654803;4.273699729576812,12.739807276209095,1.6844732840960919;14.70703710309658,13.36460606399499,1.8484458421899068;14.436323817138879,9.942078306563099,0.8360710906445784;4.266392857436112,1.543979267984355,0.4417705731886304;5.013735906962459,1.9397986518336778,2.181584522329284"
