Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
648,drone_6,11.920,5.854,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
648,drone_9,6.858,3.134,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
649,drone_6,11.910,5.908,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
649,drone_9,6.692,3.022,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
650,drone_6,11.978,5.862,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
650,drone_9,6.557,2.875,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
651,drone_6,11.973,5.915,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
651,drone_9,6.410,2.739,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
652,drone_6,12.038,5.869,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
652,drone_9,6.278,2.588,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
653,drone_6,12.030,5.916,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
653,drone_9,6.137,2.447,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
654,drone_6,12.105,5.863,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
654,drone_9,5.993,2.313,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
655,drone_6,12.094,5.911,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
655,drone_9,5.889,2.253,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
656,drone_6,12.090,5.931,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
656,drone_9,5.789,2.228,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
657,drone_6,12.046,6.003,7.200,12.586,"2.5308822008579424,6.3292616836087285,0.4271753016665546;7.930922562282923,17.234466676144823,1.2887401251446706;3.2680328388757345,14.85922611774451,0.37682393781093715;4.34805000435993,4.8618898674272515,1.885045049190578;5.10433825589846,4.652151986436141,1.6072072107252988;16.561315571238612,10.482438268262445,1.6049363946646884;18.7825483464406,4.464769996691834,0.6508333499963969;10.822456039905598,18.45481399024566,0.36001799640830734;16.222296104335605,5.920941590254481,2.1528485190153193;13.265935686962585,15.815222827274155,1.9661419783046439;12.277479475227938,10.452673939375613,1.3333166723774525;16.20651930642503,12.843993168865206,0.8546825904767495;11.648366074641261,8.863662184353513,2.2843604199867094;8.485303879759812,8.561822922987776,0.34751190416481714;9.472749043205058,6.311042351585902,1.1981741243788346;16.390653309524584,9.993074974108335,2.278765830635307;18.09223890907541,17.607691811454263,1.753693492052688;14.865322871671363,17.816899742526754,0.7402946357747413;0.46513409402667105,2.8988792852851644,0.2893648986860451;8.441892172482452,2.336110094736967,1.2276233796599316;7.048772226737915,5.432652708949343,1.1831519466023788;14.345852292835623,18.74975815417374,1.0506580666134624;18.67856862455941,8.384102549157092,0.37671973422257266;16.125156689009952,2.945770251578879,0.22217065152195514;15.051971947002407,3.2299701986578477,0.3664394443390845;4.898374356183923,7.558243701707486,0.32162501672903654;6.922415914380078,16.788217214561328,2.1409448516874257"
