Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
58,drone_2,3.405,9.135,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
58,drone_8,11.966,2.076,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
59,drone_0,4.531,13.965,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
59,drone_8,11.783,2.157,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
60,drone_0,4.387,13.827,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
60,drone_8,11.606,2.250,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
61,drone_0,4.243,13.687,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
61,drone_8,11.442,2.364,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
62,drone_0,4.101,13.547,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
62,drone_8,11.287,2.490,2.634,9.272,"14.708018275855434,15.390196266960265,0.3445652330283353;1.584239678447097,1.0632167279490807,0.3643421903013121;3.8467756865443476,17.997068121273497,0.48941056263954097;15.095123933091303,2.021047107185873,0.4043212272426365;7.364350012380153,10.535061698902457,1.1992110689120565;10.377147698552426,12.837589553998013,0.6750369718976165;16.086713169510904,17.692986705201797,0.34898565840556794;8.120538144785083,4.994919177479646,0.9267174130220295;12.121010403099271,15.89639698687255,0.24240345263490665;3.964594982853904,4.285963721113894,0.8890269318081417;11.471919940766082,15.012105297037571,0.6269985011370567;10.047179908339404,6.142452373499921,0.2346810177972087;19.040965255971514,4.095612881293791,0.6989644116605824;2.990881840822548,17.569603018309795,0.22767649984041052;16.556855345302488,8.440628278464702,0.8042060871614818;12.328597345770891,2.885772052851152,0.31730983545911134;14.030086713786602,6.344367432103439,2.4576058608390627;4.010368758724102,18.527059866549124,1.3513426585010995;9.45249397248664,17.321905821456884,0.3293213165492337;19.380982170375834,12.25229455046435,0.3973177196563662;18.256652931193393,13.22409852935909,1.0339968038412766;12.141013652127764,13.484633894104721,1.0304604924066105;7.1922474986175295,17.49735045732267,0.9559243278902542;13.863679010682317,9.917436759231014,0.7125608227954976;17.248093954249185,13.031400947288926,1.7617368667489286;3.3145000844005663,12.214171110982665,0.3092596077276756;16.243811833898057,17.37301751805639,1.0730763337538822;9.59735204962153,11.24181985914855,0.2831581324017968;6.771824016086411,13.099138070099794,1.0070548671071742;15.686405933868917,2.924401814835887,0.315814689944434;12.108819821162903,10.580116477871028,0.7653049180618556;17.13776125109482,16.030498774640858,2.4966195138443408;1.9285273693515892,14.320784274212565,0.22184937400842297;1.295310709798016,3.584286045297756,0.4885546248203623;8.54587388012688,5.785156165929609,1.8548907563023322;5.868821081580872,13.09881664772581,1.0020039590663412;12.038068737830766,16.078710340929568,1.3545539010416265;17.55709735097982,9.394638526552955,0.21870281244150427;6.203907627455974,12.949197186365236,0.40662702675039447;11.908318653182349,12.302785230554814,0.9004029608596236;12.615321329237549,9.206454462760034,0.23827780076150162;10.694434609301911,8.584940100505627,0.317735737712738;10.25161990634781,2.02112529839558,0.20927054671679857;9.750362223402606,6.330189168698108,0.7521636861732031;10.37090092165844,18.43312552432051,0.3075336835708783;11.098596195407817,13.390922173980728,0.708472023539014;0.7155493026291113,11.712198474165769,0.33302513139640555;4.0510557123575595,5.3014805291016,0.6863558112410106;16.260476086130573,4.3352589398657075,0.22496025644042927;15.504565972389063,8.341747074714041,1.9610197093456927;15.183791479033532,3.310517704138136,1.2164866825772709"
