Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
268,drone_3,8.519,8.528,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
268,drone_8,2.274,5.859,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
269,drone_1,4.899,5.261,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
269,drone_2,8.175,6.954,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
269,drone_3,8.494,8.678,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
269,drone_8,2.298,6.058,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
270,drone_1,5.072,5.263,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
270,drone_2,8.175,7.154,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
270,drone_3,8.421,8.865,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
270,drone_8,2.248,6.251,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
271,drone_1,5.259,5.333,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
271,drone_2,8.275,7.254,2.487,11.677,"10.901190850249428,9.319397987953963,1.3459515085214413;14.149521952606882,17.36759268471124,0.38967441642416845;14.426562609943367,14.666743406926338,1.3171253825194482;12.22430262522227,10.680898814081104,0.9726140147998895;6.896089718865252,17.473087468976182,0.2454363623090976;13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;17.487270773200656,6.791958387988691,0.36138254518056956;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;16.14286017865708,8.968867843508153,0.8077567886230499;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;16.316355162928915,5.655676033239558,2.0783892199780922;16.04454815853094,9.044703223431222,0.9724227877563731;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;17.33736605010923,1.3063004365764466,0.861263470220287;4.19088878851565,7.807419651660521,0.7979294371110656;0.9127442954148454,9.083568247612556,0.8754813104790797;5.536294104607842,8.416771060170953,2.2610400399812285;10.547415447709643,17.294335946472707,2.382058247272537"
