Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
67,drone_4,10.479,11.473,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
67,drone_5,10.867,12.928,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
67,drone_6,12.366,14.842,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
67,drone_8,11.522,15.311,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
67,drone_9,10.603,13.644,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
68,drone_0,12.031,14.149,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
68,drone_1,10.033,13.034,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
68,drone_2,9.710,11.975,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
68,drone_3,10.095,10.847,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
68,drone_4,10.557,11.599,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
68,drone_5,10.958,13.045,13.293,16.951,"2.9799600234744195,1.4048711968400447,0.20218191859508958;15.397258548818492,5.49904911571452,0.340611615908909;2.6855367745895076,2.4485467556564506,1.8028252301831622;19.256077589807667,9.829097745283258,0.7123951627106314;14.674354317908232,5.951424671655345,1.1735609981384982;1.8127260552791422,5.113251403618496,0.8556983078723083;1.721468733373221,10.465421825737995,1.0697670638549037;14.430003048684847,8.062237673760427,0.4789898581256007;11.731154963633308,12.20022487242816,0.6293403436557489;1.3083148648050225,6.4866840657928675,0.2899335730660758;17.999420590837858,10.460654437759906,0.33399647334406724;1.4291696672436127,9.60577619069605,0.39512757209034005;5.682562374462392,19.25314771243459,0.21432820723699494;17.64475422921835,4.822010676544983,0.3196742071026203;6.552366125566818,6.656580328889978,0.6729319384743309;2.8056319737326114,10.548283397896878,1.612995121969165;7.87438909112088,6.193203702892653,0.48621176501800084;17.58945231001664,15.974193567966775,1.2078586426903564;2.6608755569269427,12.487463456315725,0.25812137987605444;4.179319349222824,11.557491617701931,1.6141198920233593;7.540399844210968,9.590191588502586,0.8993319638901823;7.019201069769001,12.445012685680583,0.3697418877144397;4.103508079636727,6.464212543460154,0.26925194430931154;13.955372851350468,13.200676386640357,1.0999720581595573;8.498069411756484,13.802631742711991,0.31335977009700006;13.662372754465496,10.777977815111846,2.42909677908532;6.167405881830929,6.663222412574916,0.9902601503854576;19.32084250209121,5.407057254128793,0.350421435994027;2.0174743012783853,15.707835710183872,1.3462170569109444;15.869380957478269,14.053750024413464,0.3922204247032235;16.283611184611985,5.1930018757628424,0.28531506819076435;3.264726636473376,10.931541033922056,0.2015793940301764;5.528794776905218,14.012696740395604,0.4911696752510085;13.501057418346482,5.190360582364489,0.3183141265690352;7.889190840780209,18.04909550003664,0.4885992304152731;16.59303874469296,3.377076751727922,1.0043114499837889;8.278276370058434,5.875842298422062,0.32046921529270556;14.006956470423827,5.429689616013359,0.4153832655144969;1.0149423079366113,3.842590225994948,0.9016400592709107;7.341013955111144,13.829688084212545,0.4877605439741892;2.5311470922951353,18.579745698356806,1.2619441423564872;10.862644585638222,17.008963592170204,0.35650749293493716;4.685595448048922,16.839951808401686,1.795783355520609;1.2195096936652003,1.2938544400404837,1.1348282443766273;13.12282061078682,5.282364404152018,1.0249600823304166;16.40840033222514,11.479940817098367,0.2891021509774452;12.126094866153586,7.628578883033687,2.3681264322560223;19.03083594180072,7.540089564749047,0.6396942667564242;15.432191509343893,4.773380840003499,1.193036043059235"
