Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
54,drone_0,7.513,10.125,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_1,9.741,9.299,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_3,9.325,11.336,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_4,11.305,8.850,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_5,4.505,9.086,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_6,16.318,18.257,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_8,3.459,7.819,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
54,drone_9,5.929,8.450,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
55,drone_0,7.654,10.266,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
55,drone_1,9.785,9.494,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
55,drone_3,9.228,11.511,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
55,drone_4,11.432,9.004,8.564,12.338,"13.38524710844645,2.355987113330416,1.6128555371478859;3.9855018191808558,7.0426222078368745,0.3008591417960924;11.897372054032102,16.733390917824362,2.221906196232139;18.461294381980633,11.472658219280385,0.8320827357984691;18.123238745376156,5.704542277870704,0.8454299839491247;19.019171100130986,3.5165037493920286,0.817132931078232;10.67571169309686,9.102111512910406,0.2775363151988497;19.32162546284668,4.364278024067515,0.31737586920568306;16.030263021129333,3.5182607176543916,0.4298250714373329;16.808064841909516,11.84566015804853,1.0394873618476497;17.936553567382003,8.051396036976397,1.2602864419210542;17.265160244033765,11.042805143404019,1.067976719184823;15.252672500614144,15.151850399363413,2.4603862325772123;7.804523727826936,6.22282451759634,1.7065844275920181;8.172791004001633,6.35788721404993,2.075331890656592;18.579974111162844,9.379185699599201,0.6934732788477176;12.198178877766301,15.98395350080041,0.22642518064677966;15.806587111884244,13.777889208589308,1.6455977066524214;6.582131789127456,5.050233983978353,1.7462574791239067;14.387314019773113,18.72600399737033,0.34453051249149214;9.547957913536473,7.319108675840906,0.6163157643536338;15.883907900409085,5.785575592194932,0.2715083904419716;15.944387075185023,0.9728318249296638,0.39707005129604733;5.512279717046497,11.969469113505221,1.0387204283281457;1.919047526113982,15.747119954952833,1.375998920373149;18.48465231320523,1.8878213290422003,1.1346956494672913;12.558543358140174,7.13302286059032,1.140038441595375;8.3605878460473,5.8278718715359314,0.621450739113688;3.2326326120344926,5.160813364152359,0.29718804310643676;14.332157682572973,18.833762003390753,0.25164332349973123;17.61730091184339,16.412606196756176,0.35082571753081737;13.043500277385814,14.842959038476826,0.2570385960063528;9.053185619932268,6.700577112743538,0.4757562401627279;6.591869864404882,17.06969054676893,0.37898715945100003;14.814508352681182,14.257646984937642,0.24584885089014596;17.203103659041076,9.640669894230212,0.931662273456443;3.419598927361842,11.861084890093963,0.47536627196778264;14.684863051205081,11.32711139880673,0.4018892663971544;4.303271267321113,13.064287457862248,0.8020058210709817;19.471431688568387,10.712919722559946,0.40520633830911684;4.455332305770036,11.094574314810629,1.2667896531091816;13.42917963478839,0.9997835079225939,0.3996547770282073"
