Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
21,drone_5,5.7950,5.0233,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
21,drone_9,8.6281,5.1791,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
22,drone_0,8.2529,15.4464,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
22,drone_2,18.0629,9.3157,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
22,drone_5,5.9207,5.1788,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
22,drone_9,8.7759,5.3138,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
23,drone_0,8.4193,15.5573,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
23,drone_2,18.0884,9.5140,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
23,drone_5,6.0444,5.3360,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
23,drone_9,-100.0000,-100.0000,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
24,drone_0,8.5920,15.6582,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
24,drone_2,-100.0000,-100.0000,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
24,drone_5,6.1779,5.4849,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
25,drone_0,8.7701,15.7492,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
25,drone_5,6.3026,5.6412,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
26,drone_0,-100.0000,-100.0000,17.0000,17.0000,"14.485,8.518,2.122;9.658,16.653,0.872;11.546,4.955,1.186;9.673,4.284,0.253;11.189,15.713,0.460;6.371,7.846,1.276;15.984,2.072,0.324;11.140,13.624,0.674;2.028,9.956,1.248;1.304,16.413,0.312;9.792,9.652,0.996;8.564,2.640,0.424;10.822,17.849,0.402;1.779,13.575,0.309;7.987,12.057,1.139;0.512,19.393,0.462;15.040,4.053,0.331;8.339,9.198,1.660;1.663,11.660,0.467;10.954,17.668,0.415;14.851,6.069,0.214;17.762,12.488,0.748;16.867,1.930,1.238;9.947,10.764,0.358;8.402,7.380,0.748;9.686,8.203,1.647;13.242,9.276,0.922;9.877,7.718,1.394;15.633,11.335,0.681;19.367,12.218,1.012;9.387,14.090,0.342;7.019,9.958,0.652;14.582,14.464,0.311;10.280,13.283,1.012;14.411,11.773,0.316;10.097,15.644,1.060;4.016,10.684,0.222;4.558,19.043,0.409;0.830,15.151,0.249;14.494,6.018,0.290;7.141,17.850,0.335;4.926,9.149,1.195;7.412,10.234,1.261;10.135,17.919,1.379;18.961,15.362,0.317;13.196,2.742,0.489;12.404,12.156,0.356;6.237,10.453,1.121;12.641,7.473,2.080;2.455,17.049,0.253;8.276,7.403,1.969;12.996,4.045,0.295;6.350,12.104,0.211;11.575,11.220,0.356;6.957,9.321,1.046;1.213,16.561,1.302;1.135,9.194,0.379;0.494,13.182,0.367;12.633,12.083,0.930;17.782,11.814,2.046;0.367,18.248,0.432;0.205,15.506,0.285;14.828,14.087,1.055;1.767,18.998,1.194;13.318,11.464,1.169;10.777,12.436,0.236;11.813,11.445,1.791;12.418,18.574,1.343;14.474,11.598,0.371;12.278,14.906,1.370"
