Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
94,drone_2,11.337,10.485,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
94,drone_3,9.890,11.294,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
94,drone_4,10.378,10.456,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
94,drone_5,11.442,14.118,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
94,drone_9,10.162,12.821,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
95,drone_1,10.852,13.526,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
95,drone_2,11.298,10.426,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
95,drone_3,9.829,11.455,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
95,drone_4,10.357,10.626,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
95,drone_5,11.564,14.239,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
95,drone_9,10.276,12.949,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
96,drone_1,10.974,13.647,12.946,14.891,"14.275853179465743,8.083599573279617,1.7005526601097003;4.186086171328933,10.350425931004047,0.48191580001018924;6.500324762887921,1.7481187407291332,0.22824470998500285;18.859535950543115,10.746312888280045,0.2590163215982413;14.4463546950084,1.1558842484968654,0.22973152304996894;5.869227024271791,9.202065871069191,1.1339082582856017;5.793987850152175,6.986288620779759,0.4090704101002428;9.654277226715497,15.969079995356498,0.6600901491682266;8.619575250248356,2.3177141683902045,0.4736802708996705;14.01336677101787,10.427298318089273,0.2750603050081628;0.7694400278655444,3.663880379714948,0.23241608974820957;17.69835614904091,10.64692705782483,1.906402046583905;12.503887818398425,8.782550041799494,0.49036761686214975;14.46296399480857,6.286953217340879,0.46170586215269843;14.935656269478693,1.5959015926546918,0.9241777666115225;8.399440440420204,9.140570254173692,1.0285116298833417;3.62437832749622,10.486517148042068,0.2664611669498573;4.282887878270982,3.821357609407909,0.42749179617027344;17.18895326050773,8.722182315102977,0.3161183249048896;13.965032633271342,18.460965308394808,1.1702122236005834;15.81652408353429,15.762184358403998,0.24251107156435245;13.437328176037436,1.3515418937261534,1.2284985194095572;13.421064078240397,2.2927753662426014,1.1707304692488094;16.487790013809935,11.19606081720578,0.46865914448170853;18.33859679490932,1.4219659092733958,1.3752012299711152;5.924697192951534,13.751378346756324,0.24865526701486576;3.4244810812001223,16.876551680192982,0.9077124816010436;18.575740255880593,0.4039839401984542,0.3025545141646977;14.342174854229437,9.540692850774361,2.3943176640559347;11.876593716134892,18.597201880362896,0.655992379007385;17.551387266228993,17.484592896484433,1.2652741426827927;11.6272574119692,8.078377877213004,1.1761392785004858;3.5863829990366467,17.94356100573043,1.736986115205224;7.961150077451975,6.398358988820491,0.45546135512742036;9.472760199000327,17.699408080549873,0.858277478751627;11.328060344391494,11.827113682250706,1.0132886149578753;9.414984882985825,13.357405053462305,0.38602849364775726;6.5805598251423305,13.024118112641517,0.8053309591933673;17.128018070996205,5.5037011321542035,2.023151501089166;6.730691433464706,8.63685359539013,0.7362435076238669;10.944204498136417,1.4893143042677521,0.7791650389567177;4.241796981922154,17.40288273280699,0.9550836712636288;17.3081000281985,12.35789341053127,2.4610906518783815"
