Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_9,9.458,5.880,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_0,11.129,5.738,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_1,9.621,7.579,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_2,10.405,5.886,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_3,9.647,6.548,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_4,9.251,8.457,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_5,11.851,6.035,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_6,11.294,7.185,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_7,10.422,6.844,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_8,10.229,7.835,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
4,drone_9,9.311,5.860,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_0,11.020,5.638,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_1,9.479,7.538,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_2,10.301,5.782,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_3,9.511,6.489,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_4,9.079,8.453,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_5,11.729,5.914,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_6,11.172,7.063,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_7,10.275,6.821,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
5,drone_8,10.057,7.841,3.169,5.862,"11.932456741135185,10.462120274904056,2.240327256993266;7.452075802713275,11.36311937314627,0.9676819129354081;18.055553699482797,17.018471120858155,1.6060312708657558;12.827148575782756,7.509049561661679,0.8485143620777481;16.512433055749636,14.078249067734845,0.21498715961244216;8.81655072808024,15.65599189731697,1.5966648982525413;6.612612063959273,11.613741295387499,0.7154647268866166;12.340566257036567,15.238055943370604,2.296421544628644;14.430895196184611,16.395816137068024,0.4689391070969448;16.46841666367271,12.600594792317683,1.9580310095469857;12.991232617636667,17.789971257470263,0.3716734818402231;16.258842715561862,5.5578059999405784,0.6495805696611864;14.038238611520866,5.254673927744191,1.8140001653712847"
