Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,2.1436,7.5012,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_1,7.4094,5.6496,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_2,13.9044,9.4739,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_3,6.7905,11.8742,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_4,4.3563,18.5869,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_5,6.1388,18.4885,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_6,3.4971,9.6637,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_7,17.3297,2.8474,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_8,17.4173,6.7370,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
1,drone_9,5.4329,17.7348,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_0,2.3274,7.5802,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_1,7.5957,5.7222,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_2,13.9957,9.5079,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_3,6.9707,11.9609,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_4,4.5438,18.6566,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_5,6.3282,18.5492,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
2,drone_6,3.6131,9.7162,17.0000,17.0000,"3.392,13.862,0.366;13.415,1.525,1.227;14.242,12.995,1.378;9.295,15.742,0.214;11.944,15.453,0.468;12.703,3.356,0.859;10.279,11.592,0.842;8.366,1.522,0.266;0.689,4.607,0.309;2.047,0.365,0.445;10.161,4.093,1.348;13.087,15.273,1.099;18.350,13.052,1.275;6.424,7.604,0.500;2.566,2.930,1.857;11.854,18.462,2.013;10.582,4.881,1.118;10.892,14.135,1.758;4.541,14.326,0.221;5.392,9.626,0.241;7.434,1.525,0.476;12.598,12.089,1.052;18.574,14.789,0.645;0.383,18.490,0.305;14.796,0.518,0.291;9.518,12.824,0.353;15.538,19.651,0.459;5.322,14.096,0.382;8.435,16.707,1.211;11.583,14.000,1.883;10.682,6.234,1.279;1.723,13.935,1.369;16.176,12.442,0.388;0.362,15.623,0.206;11.724,3.292,0.478;18.822,12.311,2.025;14.466,15.498,0.301;2.618,12.459,0.252;16.943,12.842,1.274;18.684,12.841,1.895;3.744,6.307,0.249;9.154,11.497,0.755;14.273,12.766,1.378;14.363,16.049,0.435;9.466,10.910,0.339;1.091,14.177,1.044;1.762,4.458,1.006;5.538,14.630,1.114;4.241,2.157,2.238;14.954,1.570,0.292;13.522,2.687,0.486;10.895,4.144,1.603;3.838,14.228,1.911;18.390,10.739,1.392;9.371,1.874,0.906;1.935,13.944,1.941;17.044,9.417,0.974;5.357,1.379,1.637;10.642,9.456,0.354;15.427,0.574,0.248;12.477,18.150,1.648;19.190,18.015,0.339;6.509,2.739,0.279;7.814,13.597,0.387;0.710,18.907,1.143"
